"SCED.Time.Stamp","HSL","Telemetered.Resource.Status"
"11/4/2019 11:30",1.9,"ON"
"11/4/2019 11:45",2.1,"ON"
"11/4/2019 12:00",0.7,"ON"
"11/4/2019 12:15",0,"ON"
"11/4/2019 12:30",1.1,"ON"
"11/4/2019 12:45",0.4,"ON"
"11/4/2019 13:00",1,"ON"
"11/4/2019 13:15",1.1,"ON"
"11/4/2019 13:30",3.1,"ON"
"11/4/2019 13:45",2.7,"ON"
"11/4/2019 14:00",1.9,"ON"
"11/4/2019 14:15",1.6,"ON"
"11/4/2019 14:30",1.2,"ON"
"11/4/2019 14:45",0,"ON"
"11/4/2019 15:00",0,"ON"
"11/4/2019 15:15",0,"ON"
"11/4/2019 15:30",0,"ON"
"11/4/2019 15:45",0,"ON"
"11/4/2019 16:00",0,"ON"
"11/4/2019 16:15",0,"ON"
"11/4/2019 16:30",0.1,"ON"
"11/4/2019 16:45",0,"ON"
"11/4/2019 17:00",0,"ON"
"11/4/2019 17:15",0,"ON"
"11/4/2019 17:30",0,"ON"
"11/4/2019 17:45",1.9,"ON"
"11/4/2019 18:00",2.7,"ON"
"11/4/2019 18:15",1.1,"ON"
"11/4/2019 18:30",2.4,"ON"
"11/4/2019 18:45",15.8,"ON"
"11/4/2019 19:00",69.7,"ON"
"11/4/2019 19:15",84.1,"ON"
"11/4/2019 19:30",87.3,"ON"
"11/4/2019 19:45",86.7,"ON"
"11/4/2019 20:00",104.3,"ON"
"11/4/2019 20:15",109.2,"ON"
"11/4/2019 20:30",103.1,"ON"
"11/4/2019 20:45",99.3,"ON"
"11/4/2019 21:00",106.8,"ON"
"11/4/2019 21:15",106.1,"ON"
"11/4/2019 21:30",108.6,"ON"
"11/4/2019 21:45",117.7,"ON"
"11/4/2019 22:00",113.3,"ON"
"11/4/2019 22:15",132.3,"ON"
"11/4/2019 22:30",130.9,"ON"
"11/4/2019 22:45",129.8,"ON"
"11/4/2019 23:00",115.8,"ON"
"11/4/2019 23:15",97.3,"ON"
"11/4/2019 23:30",90.2,"ON"
"11/4/2019 23:45",92.8,"ON"
"11/5/2019 0:00",86.1,"ON"
"11/5/2019 0:15",82.5,"ON"
"11/5/2019 0:30",68.3,"ON"
"11/5/2019 0:45",71.3,"ON"
"11/5/2019 1:00",78.5,"ON"
"11/5/2019 1:15",61.1,"ON"
"11/5/2019 1:30",58.3,"ON"
"11/5/2019 1:45",66.8,"ON"
"11/5/2019 2:00",70.7,"ON"
"11/5/2019 2:15",69,"ON"
"11/5/2019 2:30",70.1,"ON"
"11/5/2019 2:45",64.6,"ON"
"11/5/2019 3:00",74.5,"ONREG"
"11/5/2019 3:15",83,"ONREG"
"11/5/2019 3:30",79,"ONREG"
"11/5/2019 3:45",82.1,"ONREG"
"11/5/2019 4:00",89,"ONREG"
"11/5/2019 4:15",91.5,"ONREG"
"11/5/2019 4:30",98.8,"ONREG"
"11/5/2019 4:45",92.9,"ONREG"
"11/5/2019 5:00",86.4,"ONREG"
"11/5/2019 5:15",99.3,"ONREG"
"11/5/2019 5:30",101.8,"ONREG"
"11/5/2019 5:45",104.7,"ONREG"
"11/5/2019 6:00",106.4,"ON"
"11/5/2019 6:15",135.7,"ON"
"11/5/2019 6:30",124.7,"ON"
